"","SRR2085160","SRR2085161","SRR2085162","SRR2085163","SRR2085164","SRR2085165"
"ENSG00000272836",7.18371203341324,16.634522475681,16.2796341781256,5.76429038378153,19.8674168308688,11.4382115159632
"ENSG00000273137",33.0450753537009,28.6483442636728,53.926288215041,15.6459310416927,20.7704812322719,38.1273717198775
"ENSG00000185386",221.258330629128,123.834778430069,167.88372746192,385.383985658537,719.742327918291,485.170805135441
"ENSG00000100429",469.814766985226,471.311470144294,292.015938070128,177.046061787576,391.929950208956,407.962877402689
"ENSG00000188130",1192.4961975466,1165.34071343521,1203.67545204516,919.816051240567,1412.39272379449,1173.36986467923
"ENSG00000205593",124.99658938139,156.179683243893,161.778864645123,44.4673829606004,134.556595809066,83.8802177837304
"ENSG00000196576",4449.59123349616,5953.31076601871,4851.33098508143,9074.64000418178,11924.0623561269,10120.9108230415
"ENSG00000100239",998.53597264444,866.843449010486,890.292494116243,1711.17077392829,1892.82298534095,1701.43396299953
"ENSG00000100241",2384.99239509319,3042.26933277454,2663.7551423958,2920.02481441276,3830.79919075206,3187.44827578176
"ENSG00000213683",21.5511361002397,9.24140137537831,5.08738568066425,14.8224609868668,3.6122576056125,7.62547434397549
"ENSG00000079974",502.859842338927,543.394400872245,608.451327407444,726.300588356473,791.084415629138,760.641065811555
"ENSG00000184319",324.703783910278,288.331722911803,356.116997646497,472.671811470085,574.348959292388,494.70264806541
"ENSG00000128165",998.53597264444,1528.52778748757,1646.27800626295,80.7000653729414,2171.86988537452,77.2079277327519
"ENSG00000100258",502.859842338927,625.642873113112,457.864711259782,2239.01507907171,2019.25200153739,2276.20409167668
"ENSG00000025770",968.364382104104,1198.60975838657,1215.88517767876,1738.34528573754,1061.10067164867,1455.51241540632
"ENSG00000130489",738.485597034881,547.090961422396,499.581273841229,748.534279836773,472.302681933835,664.369452218865
"ENSG00000025708",290.221966149895,262.455799060744,198.408041545906,510.551433992078,1308.54031763313,906.478262640087
"ENSG00000177989",38.7920449804315,66.5380899027238,52.9088110789082,22.2336914803002,166.163849858175,59.0974261658101
"ENSG00000272666",0,0,0,2.4704101644778,5.41838640841875,2.85955287899081
"ENSG00000130487",0,6.46898096276482,15.2621570419927,2.4704101644778,0,4.76592146498468
"ENSG00000205560",380.736737770902,480.552871519672,499.581273841229,113.638867565979,381.996241793522,142.97764394954
"ENSG00000254413",129.306816601438,68.3863701777995,223.844969949227,9.05817060308526,48.7654776757688,17.1573172739449
"ENSG00000100288",390.79393461768,419.559622442175,481.266685390838,627.484181777361,1058.39147844446,892.180498245133
"ENSG00000008735",321.830299096913,276.317901123812,283.876120981065,0,19.8674168308688,9.53184292996937
"ENSG00000100299",413.781813124602,496.263253857815,363.239337599427,1039.21920919033,1527.08190277268,1445.02738818336
