"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000182646",543.268723259335,-0.00370059201591642,0.18337384013969,0.9829514983978,0.98875616567103
"ENSG00000042781",4.22113540828051,-0.0103148095230721,0.968031786946957,0.983122032309551,0.988869540877747
"ENSG00000198393",204.455505660728,0.00429843357612082,0.220709807735584,0.983147737984633,0.988869540877747
"ENSG00000124767",7384.74273994223,-0.00388722073771424,0.199011088377182,0.983339067486288,0.989019969452141
"ENSG00000012048",1785.27483724316,0.0049792142729329,0.270806028544298,0.983491585855793,0.989089337735531
"ENSG00000264756",2.62705755303202,-0.0104601640937989,1.02712838163016,0.983464367635393,0.989089337735531
"ENSG00000102384",589.890320488922,0.00519257106446751,0.288994266551165,0.983632088087785,0.9891886234138
"ENSG00000258153",7.86584723790818,0.00813259286963851,0.62081697136124,0.983730008096371,0.98924507970685
"ENSG00000205505",7.82751468684535,-0.00792568613865842,0.587830730807233,0.98377530125697,0.989248611562953
"ENSG00000269533",2.26928056814587,-0.0116967782570324,1.28724435932775,0.983959432978745,0.989373376671298
"ENSG00000172901",2.77232435227736,0.0114817861860935,1.2533773847456,0.983982948593814,0.989373376671298
"ENSG00000252981",3.17588940321247,0.00862210821701335,0.797752910783069,0.984441252948307,0.989792158735278
"ENSG00000206559",14.8469621636674,0.0073426827529022,0.572157137715489,0.984790154763966,0.9901009127111
"ENSG00000204220",1327.16468919274,-0.00434042584020071,0.254475863347891,0.984876893801072,0.990146075093541
"ENSG00000227632",13.6521635055744,0.00667470922399636,0.487100940797018,0.98505492538769,0.990240965838931
"ENSG00000239557",3.8749826645841,-0.00780431524320969,0.688230211155913,0.985021803496496,0.990240965838931
"ENSG00000113758",5348.72846315531,-0.00261305382607105,0.147690892439867,0.985341887433252,0.990445335120234
"ENSG00000225684",2.83825464426049,0.0103838784291948,1.22945419723429,0.985333981043617,0.990445335120234
"ENSG00000226647",9.10946087629713,-0.00876542135053236,0.947505343223001,0.985483886748231,0.990467680460447
"ENSG00000183020",2859.43616025824,0.0030577902786112,0.176304485627271,0.985408344877164,0.990467680460447
"ENSG00000083845",18561.495508484,-0.00296654014102508,0.171533660673728,0.985489615081607,0.990467680460447
"ENSG00000058335",24.6995850421749,-0.00589166635534305,0.445773318241189,0.986147725727237,0.9910870453773
"ENSG00000153443",467.645863350066,0.00346121904478095,0.223068117345037,0.986551360015507,0.991450617618301
"ENSG00000198938",212095.863921125,-0.00302410874601465,0.192254560894169,0.986639316796549,0.991496927286274
"ENSG00000260100",2.16381782302553,-0.00850366562682732,1.06939534787101,0.986881386460252,0.991698098090968
"ENSG00000260277",6.46023796104051,0.00646024552909716,0.61259003429575,0.987003739799373,0.991778956297151
"ENSG00000225169",3.24085453914021,-0.00692556415693882,0.739369498573143,0.987088439548151,0.991821973484195
"ENSG00000104131",3743.81809157496,-0.00244544267922793,0.161772423420052,0.987384555698714,0.992077408244364
"ENSG00000225905",3.8399604641987,-0.00758806121047356,0.969194171446532,0.98759172176519,0.992243452271679
"ENSG00000135740",164.583395892737,0.00452366205960291,0.352320343432047,0.987655390076727,0.992258483040341
"ENSG00000115718",8.70133026922179,-0.00588481821113827,0.559852594501648,0.987690498301929,0.992258483040341
"ENSG00000273199",6.21710115097688,0.00629317425404807,0.675651601007329,0.987832414595021,0.992358949483063
"ENSG00000246203",89.5082038593987,-0.0035852021195671,0.266915486482238,0.987976248079386,0.992461333295529
"ENSG00000263531",2.2368803349214,-0.00845884226102078,1.26998061689617,0.988298746137789,0.992743176458547
"ENSG00000161149",36.1555563016149,-0.00453307022805745,0.424023515779224,0.989023750378197,0.993429294828804
"ENSG00000112977",3852.0603578409,0.00226230599009095,0.174132809057969,0.989083083486988,0.993446747029289
"ENSG00000156860",2208.17655759523,0.00206042022411518,0.160556975384855,0.989297168156617,0.993577968256727
"ENSG00000236015",17.2721130266217,0.00562477298036003,0.71018296058546,0.989339619868252,0.993577968256727
"ENSG00000182287",290.553052187916,-0.00297719446471031,0.245938069001969,0.989334487134383,0.993577968256727
"ENSG00000103657",1854.85714609825,0.00300025333844615,0.251077187284157,0.98943157760238,0.993628174190591
"ENSG00000154025",1.82720453894096,-0.00848114742902361,1.57967833830095,0.989713914906955,0.993823529142625
"ENSG00000236811",6.62276255501771,-0.00517475588229148,0.625649353640253,0.989679865787177,0.993823529142625
"ENSG00000183579",471.191769513549,0.00184303059135622,0.150438832618618,0.989835978554774,0.993823529142625
"ENSG00000207129",3.57178264156207,-0.00568405395626417,0.803449517874964,0.98977526606993,0.993823529142625
"ENSG00000238369",9.56890782266222,-0.0048607483352015,0.555991646349234,0.989800410959125,0.993823529142625
"ENSG00000258134",1.97489921644996,0.00646639095513997,1.0785550234888,0.990076351260454,0.99384194974599
"ENSG00000214203",2.99670470123851,-0.00526053169421701,0.734828406422536,0.990167434980085,0.99384194974599
"ENSG00000159322",2184.948262951,0.00232796544917564,0.201120924479395,0.990113063452375,0.99384194974599
"ENSG00000241983",2.71870206027408,0.00534959880585867,0.769050688456855,0.99019012520623,0.99384194974599
"ENSG00000082126",4.83135405202626,-0.00601540187684142,0.957081472468232,0.990093336209484,0.99384194974599
"ENSG00000042062",11.5667749664023,-0.00557065606615518,0.797973433981608,0.989948440094048,0.99384194974599
"ENSG00000272744",6.97282516623451,-0.00495768631562681,0.617188708764501,0.990057164206157,0.99384194974599
"ENSG00000207757",2.71870206027408,0.00534959880585867,0.769050688456855,0.99019012520623,0.99384194974599
"ENSG00000073417",813.545453240881,-0.00282042078243284,0.258308845455145,0.99029028297493,0.99390034462284
"ENSG00000154537",31.3869709856827,0.0037157586201709,0.383125506814348,0.990413064837243,0.993981440155621
"ENSG00000118292",34.0990044728193,-0.00429501566968484,0.49834142061759,0.990496371162321,0.994022912728787
"ENSG00000076248",1687.61205338218,-0.00281715476571678,0.268926627176908,0.990607897123259,0.994078092986593
"ENSG00000213741",6488.42251737704,0.00196113348242259,0.176180475115686,0.990635325591024,0.994078092986593
"ENSG00000183562",13.5708022918842,-0.00446854595218336,0.626804458758319,0.99109493377036,0.994450829614973
"ENSG00000241678",2.32152092156502,0.00573106092312385,1.05207480131053,0.991069786726111,0.994450829614973
"ENSG00000171456",2501.41327481398,0.00134813988668009,0.12473729017539,0.991139920351582,0.994450829614973
"ENSG00000059769",466.07310203193,0.00259698850700755,0.262531175374037,0.991174774172562,0.994450829614973
"ENSG00000083168",1957.41716803674,-0.0021864398250932,0.221905373514673,0.991466638886275,0.994701508852133
"ENSG00000135365",811.956107153783,0.00271745612770154,0.29686875996794,0.991607081283061,0.994715237408741
"ENSG00000231125",12.5134474002495,0.00428675261411403,0.65427581212536,0.99160427888026,0.994715237408741
"ENSG00000241288",65.8188692335953,0.00338875450922275,0.406283866248767,0.991577191017737,0.994715237408741
"ENSG00000138795",111.89631205859,0.00304889592557128,0.350403744964651,0.991648370308567,0.994715237408741
"ENSG00000070444",1101.54873634515,0.0021316851634666,0.224835815517033,0.991772092318571,0.994797196773006
"ENSG00000248729",2.45625558574215,0.00502923632602724,1.04891837863628,0.992149028983822,0.9951331254448
"ENSG00000177051",387.549259726484,-0.00162753069360903,0.177005867196293,0.992260816597132,0.995192179332998
"ENSG00000204380",14.6204760607392,-0.0040790058831781,0.715406018690384,0.992291969831204,0.995192179332998
"ENSG00000261783",11.3727229885846,-0.00415258010197484,0.782769695510857,0.992443117977395,0.995301609739963
"ENSG00000253106",68.0179199970475,-0.00228262613372308,0.273469143889984,0.992489628787101,0.995306096602803
"ENSG00000270711",2.36501494025285,0.00467232290096079,1.07425571791189,0.992811838371015,0.995539420999639
"ENSG00000226121",259.698957771741,0.00192974736633651,0.235007652552893,0.992822529181538,0.995539420999639
"ENSG00000242607",4.43330780793439,0.00372633543909835,0.688346187032234,0.992848432996768,0.995539420999639
"ENSG00000125430",28.5142832846204,0.00283284443099351,0.405538854717771,0.992950825343489,0.995599927655534
"ENSG00000124217",459.320027750471,0.00162177055745556,0.201649556443578,0.993127929958276,0.995716177422505
"ENSG00000198692",863.740088065471,-0.00199496761463106,0.259198453740796,0.993150874097643,0.995716177422505
"ENSG00000251247",56.6337926702308,0.00248511505936115,0.354029247454145,0.993240684356793,0.995764054855222
"ENSG00000174579",868.686334234469,-0.00152726732517734,0.19855970921966,0.993440612763017,0.995922321466253
"ENSG00000271969",3.60895784768974,-0.00355796816736017,0.820086761388288,0.993659224876685,0.996011360500903
"ENSG00000261528",3.3313485822835,0.00351871755090715,0.778230950884633,0.993580351944873,0.996011360500903
"ENSG00000170445",4328.50638268335,-0.00132366972839437,0.176755658754139,0.993697696403781,0.996011360500903
"ENSG00000107140",830.40094082177,0.00145381385989898,0.196173908733307,0.993689658908767,0.996011360500903
"ENSG00000134317",327.998922552419,-0.00138625665647383,0.189576867021868,0.993798934054081,0.99602850328473
"ENSG00000126890",31.7940574004084,0.00343087096413778,0.78903523576446,0.993778261674154,0.99602850328473
"ENSG00000063180",66.2224684973823,0.00239223718103843,0.387144499150346,0.993869341931869,0.996056906197708
"ENSG00000154240",166.465676767523,0.00191710366997213,0.291053455123017,0.993989293692833,0.996134957536832
"ENSG00000111729",3.27363246396463,0.00407677263955889,1.22110316295535,0.994216487455112,0.996283018403649
"ENSG00000242198",6.63602827944724,-0.00288632910892106,0.619765572238479,0.994221191825038,0.996283018403649
"ENSG00000240132",10.9543695628969,-0.00258010039399869,0.532268789385765,0.994474473764111,0.996494651289215
"ENSG00000174547",1458.73888043512,-0.00131448254183619,0.213288997417283,0.99469360250102,0.996629868664748
"ENSG00000259070",1.87732443053477,0.00439177376538049,1.57596253305375,0.994666741754478,0.996629868664748
"ENSG00000248126",4.81626684701241,-0.00266105030683298,0.678483838706842,0.99486336056584,0.996757777086891
"ENSG00000238258",1.89416849732673,0.00367021214632151,1.31001855790286,0.995022475303937,0.996875011541968
"ENSG00000023902",129.446538246416,0.00158405503651306,0.307410627152914,0.995233840841385,0.996958782998208
"ENSG00000237840",17.6838209129942,0.00203615930241992,0.456123273713249,0.995274517621686,0.996958782998208
"ENSG00000238317",3.25903267273364,-0.00261753993486046,0.781403614086686,0.99523290421652,0.996958782998208
"ENSG00000269728",827.92356478346,0.00122987790335633,0.224379228668532,0.995244693816467,0.996958782998208
"ENSG00000167962",2477.87578287029,-0.00117058822279939,0.215689228968648,0.995319517460276,0.996961680975842
"ENSG00000214280",6.50377814617033,-0.00219528604327198,0.60016322731913,0.99554535652225,0.997145708633077
"ENSG00000198793",3718.98217827131,-0.000719814107567346,0.139695843032689,0.995747333461815,0.997273534111809
"ENSG00000231549",2.66334872055298,-0.00236535356290155,0.808582056619641,0.995757216705548,0.997273534111809
"ENSG00000139343",1959.93691655023,-0.00113039989888764,0.23821500159863,0.995842591257743,0.997316852770898
"ENSG00000263422",7.34705284235443,-0.00192387393597905,0.605341708283437,0.996110205830772,0.997542669858105
"ENSG00000223443",2.71365221484949,-0.00220969776300228,0.904958601463538,0.996248612706817,0.997596887420567
"ENSG00000264813",2.17612356689538,0.00307568647223615,1.54435671144925,0.996223490415155,0.997596887420567
"ENSG00000233924",2.95780205275119,-0.00204173894480281,0.868578266466288,0.996460264779859,0.997766628148217
"ENSG00000227946",25.3203101539637,-0.0014843153952226,0.465469432331037,0.996593921176953,0.99784991426838
"ENSG00000105849",1628.75812043626,-0.000714630391776152,0.178526199259801,0.996627730397375,0.99784991426838
"ENSG00000250950",5.40009147815979,-0.00149210496434546,0.640020267936409,0.9970515630844,0.998232054596361
"ENSG00000174444",67172.6642147231,-0.000462810172390546,0.132465500942439,0.997126061119638,0.998264429138676
"ENSG00000115685",2402.83532002094,-0.000688539797387593,0.212652159102762,0.997213301562616,0.998309557359015
"ENSG00000134186",2285.91918965851,-0.000547957646382398,0.178031503248837,0.997407801301481,0.998431630299259
"ENSG00000223546",81.8703378291282,0.000894822084377812,0.325782874224562,0.997419578133563,0.998431630299259
"ENSG00000241535",3.02470765315973,-0.00163031108008449,1.05671337312437,0.997466369117234,0.99843625693704
"ENSG00000225335",65.248268759192,-0.000774650172350909,0.282101587213705,0.997512190031392,0.998439912211933
"ENSG00000233547",2.30467685477305,0.00149142906500512,1.02880007464251,0.997644428001309,0.998521484600676
"ENSG00000259318",4.25143928839926,0.00131128965424594,0.8314502985825,0.997678031895856,0.998521484600676
"ENSG00000116690",3.07308961619933,0.00138117799555047,1.22776365661897,0.998047409955657,0.998712499398643
"ENSG00000234788",2.02335181074368,-0.00113876557287354,1.08426316507416,0.998258041942423,0.998712499398643
"ENSG00000013306",6883.02532167609,0.000358847341937157,0.165786945962469,0.99818960789672,0.998712499398643
"ENSG00000172428",901.673312535987,-0.000528785067596184,0.231693749722853,0.998009800598593,0.998712499398643
"ENSG00000225450",3.71500805726554,-0.00104208979616585,0.835153157868549,0.99815858223407,0.998712499398643
"ENSG00000063978",2998.97865481881,0.000262117087933938,0.124898351236277,0.998279415545713,0.998712499398643
"ENSG00000271978",10.1174648003213,0.000789050695016348,0.519839989609151,0.99829069237098,0.998712499398643
"ENSG00000136925",821.744977767467,-0.000564113431592661,0.262273103659258,0.9980814568919,0.998712499398643
"ENSG00000165698",186.283135957343,-0.000653656413860437,0.296734251154646,0.997980442370435,0.998712499398643
"ENSG00000129675",40.8310493467589,0.000862358930703185,0.460590256197627,0.998009533770086,0.998712499398643
"ENSG00000221394",1.779902408746,-0.000744935519578806,0.839251952686283,0.998686722169508,0.999059069888682
"ENSG00000215441",2.34472996735914,0.000817059318768813,1.04487503381963,0.998721507167091,0.999059069888682
"ENSG00000164615",778.786939750323,0.000234647513188925,0.162798014778949,0.998796422483795,0.999091799541564
"ENSG00000213411",2.72155550192037,-0.000756588343918252,1.24630857258296,0.998940649160234,0.999193855357478
"ENSG00000084734",8.64623866035672,0.000581302633574955,0.989249181740354,0.999060468779607,0.999271490338575
"ENSG00000230216",7.04582222237198,-0.000457312939579101,0.658414821149512,0.999106582565681,0.999275400473435
"ENSG00000214239",2.12652411386106,0.00031835847208266,0.935818009493457,0.999469135805829,0.999595789831655
"ENSG00000264044",4.03483876886586,0.000259757712431628,0.852377110058489,0.999545468458697,0.999615669039639
"ENSG00000225230",3.71205974044238,-0.000297127819913274,1.19875978016134,0.99957345019143,0.999615669039639
"ENSG00000252817",4.19884535209979,-0.000183090153441578,0.684086528825146,0.999647735854599,0.999647735854599
"ENSG00000243485",1.69642286087147,-0.599528426568876,1.36499039051594,0.330376361963689,NA
"ENSG00000234711",1.69343460851891,0.586715059132044,1.21528963399605,0.306867543890027,NA
"ENSG00000268179",1.63357056115807,-1.03441099215182,2.09161804516204,0.212539171323455,NA
"ENSG00000272510",1.57884272777938,-0.02061019833465,1.09469806320427,0.968668313569463,NA
"ENSG00000215902",1.62939167517881,-0.0753948099850013,0.872044765668405,0.870238408753937,NA
"ENSG00000227311",1.7605738110538,-0.0171845769367888,0.892678449557737,0.970625520532892,NA
"ENSG00000225099",1.57447574981692,0.46475989389875,1.13613603637673,0.394276071005375,NA
"ENSG00000229372",1.73899467697166,0.0618947382261865,0.992970397933228,0.900470629557536,NA
"ENSG00000236111",1.66209401414277,-0.0908998718278597,0.984173868940642,0.853584955831349,NA
"ENSG00000234080",1.66637878932329,-0.41478745664628,1.13608219541559,0.445132045646657,NA
"ENSG00000230585",1.56594270112167,0.676682560817849,1.63375009553395,0.328688019999547,NA
"ENSG00000226088",1.64221785760815,-0.0185556680471422,1.5924111528861,0.97759361319818,NA
"ENSG00000180869",1.68264741807555,0.918612190188408,2.02037412411374,0.251871129710278,NA
"ENSG00000241318",1.72942130866086,-0.224334869840394,1.34718841169535,0.708383470687895,NA
"ENSG00000273487",1.57602372266187,0.886078585154302,1.99819508338703,0.264218200897565,NA
"ENSG00000234332",1.75946538020904,-0.40433108909169,1.23815416732581,0.479419584427262,NA
"ENSG00000225113",1.49598508088908,0.19177299688829,1.35821856525181,0.750304939011257,NA
"ENSG00000199890",1.53305439781549,-0.186502564350007,1.13833794187865,0.729075551915845,NA
"ENSG00000234998",1.62592134965861,-0.0926211401888632,1.3439849179074,0.876928911804152,NA
"ENSG00000229683",1.74486945825113,-0.234055186132342,0.983342284190502,0.636112340329755,NA
"ENSG00000226335",1.73341626843253,0.95241563516601,2.02879968449728,0.238207693764696,NA
"ENSG00000252925",1.65274677970213,0.931535186171391,1.54737139215363,0.177761739800234,NA
"ENSG00000237872",1.69065609643423,-0.240595782129468,1.1650905167006,0.6600273533301,NA
"ENSG00000216109",1.67062493519704,0.190042712576589,1.00925602108153,0.704429079911644,NA
"ENSG00000198574",1.58864048832823,0.794257085842325,2.03046200500525,0.313459994582934,NA
"ENSG00000232194",1.41224726466515,0.804890880390991,1.97219187803414,0.30173923967926,NA
"ENSG00000225591",1.74756789519485,0.150765802120833,0.871457781005611,0.744498169360807,NA
"ENSG00000116183",17.8424123655061,0.9450158994691,1.83010434268283,NA,NA
"ENSG00000232750",1.68023906045558,-0.997058931088763,2.10564340205002,0.227998166106211,NA
"ENSG00000226862",1.69059037676092,-0.355871272531121,1.39125657626829,0.562282217004332,NA
"ENSG00000201544",1.52251652974814,0.200550478894147,1.34999682532829,0.73834380619273,NA
"ENSG00000225934",1.63648863714443,-0.674656757178866,1.29332119993927,0.26192285451858,NA
"ENSG00000270104",1.43956347985115,0.0693114997798653,1.60194740334499,0.91673752066997,NA
"ENSG00000212237",1.57946462876361,1.24921779684748,1.96234458020552,0.13278098399456,NA
"ENSG00000244137",1.69425691881936,-0.908401683849399,2.12076673060245,0.266114273738298,NA
"ENSG00000205740",1.75648158454937,-1.10110361783599,2.12103607129214,0.192209504009555,NA
"ENSG00000178372",1.72942130866086,-0.224334869840394,1.34718841169535,0.708383470687895,NA
"ENSG00000227474",1.60880459654561,-0.0341028164666848,1.3476140466813,0.954596827192837,NA
"ENSG00000152463",1.54949227380281,0.865943169148291,1.99589916777054,0.273516720436453,NA
"ENSG00000206448",1.6401071490348,-0.247342982685874,0.92562193024087,0.605968711129845,NA
"ENSG00000204740",1.57636419379321,-0.282112888650486,1.37208349181077,0.642362411185705,NA
"ENSG00000230534",1.69579522688808,-0.907655570258054,2.12019479947142,0.266396251765878,NA
"ENSG00000107731",670.862983671913,1.56762533885542,1.12424397205636,NA,NA
"ENSG00000267964",1.70884471622223,-0.19475133722656,1.15038007231717,0.719409383652913,NA
"ENSG00000180139",1.77321344172113,1.48283487823823,2.02737880809543,0.0915099271211804,NA
"ENSG00000200737",1.64889787865964,0.207607777513963,1.16932655873144,0.704714264374093,NA
"ENSG00000207468",1.52717961653603,0.100630199914242,0.965799404856095,0.836438105777864,NA
"ENSG00000099869",1.56443702544564,0.00381563070550264,1.59368004641461,0.995393761556689,NA
"ENSG00000183303",1.47710438375065,1.22159392021118,1.92469142994538,0.135643098633222,NA
"ENSG00000255489",1.61801439472557,-1.02969901632909,2.0879379813355,0.213908485623061,NA
"ENSG00000254862",1.71409127609851,0.937648663539507,2.02504185019649,0.244072082480291,NA
"ENSG00000254708",1.69228414442015,0.519759552106447,1.27217735833095,0.375061969267479,NA
"ENSG00000180210",1.43730721046206,0.815071457710864,1.97642338923294,0.296859339658959,NA
"ENSG00000250659",1.55425649659653,0.650036770267375,1.61515683247437,0.343559936475126,NA
"ENSG00000255120",1.75648158454937,-1.10110361783599,2.12103607129214,0.192209504009555,NA
"ENSG00000256514",1.6541465661769,1.32545327602035,1.98571860101053,0.11748384363879,NA
"ENSG00000202522",1.74371899415236,-0.213480722215344,1.15688238999085,0.694859012341149,NA
"ENSG00000271757",1.58445770048827,-0.51246671845604,1.49918369876782,0.429487800474108,NA
"ENSG00000256779",1.66349380061755,0.0420977852991372,1.1044666974326,0.93641086996142,NA
"ENSG00000255282",1.69465678920506,0.324222720408182,1.1975184298891,0.561127251905217,NA
"ENSG00000207185",1.50556057684086,0.0918371229944437,0.990082306361444,0.852595103746849,NA
"ENSG00000271500",1.65561806923906,0.811079147175001,2.04328823019417,0.305844363286286,NA
"ENSG00000213970",1.53959098569222,0.43389372942069,1.15850125809552,0.430412442456375,NA
"ENSG00000111341",1.73341626843253,0.95241563516601,2.02879968449728,0.238207693764696,NA
"ENSG00000048540",1.76777666222067,-0.0229797448353708,1.11026682247269,0.965375033357945,NA
"ENSG00000255750",1.68067801503597,0.917873823368412,2.02005143781565,0.252163230403182,NA
"ENSG00000256176",1.60171812077456,0.391469880512547,1.48090486702451,0.540494078591841,NA
"ENSG00000258352",1.75306590508812,0.959906059580613,2.03269462501722,0.235504987883819,NA
"ENSG00000206992",1.60663265757944,-0.0459315715090927,1.12229534918854,0.931326153736902,NA
"ENSG00000257246",1.66594078754428,1.33207711016558,1.98934562597942,0.116414621442035,NA
"ENSG00000170423",1.53852059673442,0.861006890637195,1.992545903884,0.27553055205021,NA
"ENSG00000257550",1.66966855999553,0.130147170000779,1.61002814192139,0.84493118339016,NA
"ENSG00000257390",91.2049222141272,-1.74893887868491,1.18125229386957,NA,NA
"ENSG00000213363",1.732931803709,0.0507277204139336,0.966553665471954,0.917086437564739,NA
"ENSG00000257195",1.57192549924337,0.243269906180785,0.953662792899784,0.617299570867512,NA
"ENSG00000256139",1.7329824594315,0.252490723489795,1.64364939236763,0.708485033009359,NA
"ENSG00000256351",1.65004834275841,0.24393045797488,1.05419082274281,0.635625904830764,NA
"ENSG00000257279",1.65561806923906,0.811079147175001,2.04328823019417,0.305844363286286,NA
"ENSG00000206914",1.61926180205221,1.32105703979567,1.97470263410546,0.117334138448217,NA
"ENSG00000178882",55.9352703942303,2.66744816169383,3.08240534219606,NA,NA
"ENSG00000256827",1.67865272221879,-0.109333640600099,1.10984333211317,0.836406443299346,NA
"ENSG00000229375",1.71110098561132,-1.04382518907021,2.10954573205362,0.210862476454875,NA
"ENSG00000233469",1.65758747227864,1.36217511641665,1.98693301027198,0.109896757760423,NA
"ENSG00000203614",1.68526102668289,0.252500057248669,1.16437257017645,0.644313013361375,NA
"ENSG00000180172",1.66209401414277,-0.0908998718278597,0.984173868940642,0.853584955831349,NA
"ENSG00000263607",1.74619752813853,0.0473216226024793,1.09945898386536,0.928339069788953,NA
"ENSG00000215049",1.65251851819099,0.03357473747952,0.986942001779002,0.945708669703803,NA
"ENSG00000232489",1.76837120892343,-0.308712783932472,1.65794475486522,0.649937035947759,NA
"ENSG00000264190",1.75787537411009,-0.468517984139212,1.05323274451188,0.37079150556213,NA
"ENSG00000139656",1.6195200704016,-0.132493556018762,1.6098268766945,0.842169849561552,NA
"ENSG00000186047",1.5296956944957,-0.22165471263004,1.64289297534385,0.742361475925341,NA
"ENSG00000217576",56.4361907916085,-0.0721944233875153,0.790007218603551,NA,NA
"ENSG00000226977",1.52267044911746,-0.00884876003916204,1.59448797325322,0.989320909345927,NA
"ENSG00000237082",1.7327437117258,-0.234239447607056,1.14468265725144,0.664967168070225,NA
"ENSG00000270181",45.1532200701563,15.121507920648,3.51186862938798,NA,NA
"ENSG00000182545",1.71833800939207,-0.247880844615361,0.98634668597575,0.617163265765468,NA
"ENSG00000239323",1.5696350572404,0.238124918094806,1.02261386460859,0.637745834509116,NA
"ENSG00000258377",30.2289636686591,-0.467026948731518,1.73918218908416,NA,NA
"ENSG00000258745",1.58766975765907,0.836559837590013,1.50424304639631,0.212445698772503,NA
"ENSG00000201820",1.67983260573601,-0.0583176472729973,0.982270447911772,0.905608124177656,NA
"ENSG00000258926",1.54023356256305,-0.868567794362327,2.09028684206236,0.281689389486477,NA
"ENSG00000267909",1.62566727408719,-0.973993538425478,2.09415111098043,0.236024933289488,NA
"ENSG00000258524",1.76837120892343,-0.308712783932472,1.65794475486522,0.649937035947759,NA
"ENSG00000258774",1.46383865932112,1.19016033007575,1.92124635306536,0.143620445830291,NA
"ENSG00000247970",1.63858885952322,-0.246196153671193,1.64982353142935,0.715884138948516,NA
"ENSG00000258858",1.77194633831164,0.100467705561185,1.60131308336327,0.879579499765978,NA
"ENSG00000258851",1.55959633286912,-0.0968545449182345,1.60283773254714,0.88392953629041,NA
"ENSG00000272533",1.60548219348067,-0.0718394112209462,0.886488885937103,0.877307657665472,NA
"ENSG00000254140",1.68023906045558,-0.997058931088763,2.10564340205002,0.227998166106211,NA
"ENSG00000259145",1.74221331847633,-1.60700375253607,2.14155002210134,0.0817812718688682,NA
"ENSG00000174450",1.61801439472557,-1.02969901632909,2.0879379813355,0.213908485623061,NA
"ENSG00000260053",1.69930938979838,0.171723878795926,0.94623029398527,0.722205360800072,NA
"ENSG00000259686",1.55285671012175,0.44401433936268,1.15202560303258,0.418594791172921,NA
"ENSG00000262560",62.977208826256,-16.2857837769014,3.49638891890572,NA,NA
"ENSG00000259178",1.50510733567188,0.773935879556602,2.01503343175502,0.322961855627512,NA
"ENSG00000259709",1.54687391200005,0.866022237471459,1.99356113140438,0.273217091001545,NA
"ENSG00000243404",1.77062901853371,0.0719144994159573,1.29394139142139,0.901957885499845,NA
"ENSG00000260988",1.74051323039815,0.303055976037861,1.37884612486207,0.619145030735412,NA
"ENSG00000259707",1.6541465661769,1.32545327602035,1.98571860101053,0.11748384363879,NA
"ENSG00000258676",1.54023356256305,-0.868567794362327,2.09028684206236,0.281689389486477,NA
"ENSG00000259123",1.64912672759057,-1.03347106261497,2.09557465116742,0.213274822459238,NA
"ENSG00000266124",1.66213418367071,0.169456962614701,0.963446081796794,0.728264444787464,NA
"ENSG00000196674",1.69827530109543,0.910397934785134,1.56776694782466,0.189885260892271,NA
"ENSG00000260316",1.77203775098187,-1.11295749449365,2.12465687361231,0.188687663858668,NA
"ENSG00000261240",1.56793916194019,-0.192746314877144,1.00229340947322,0.699329019236663,NA
"ENSG00000262959",1.61715791181125,-0.0318203815109082,1.32489679393661,0.957175188187567,NA
"ENSG00000103426",37.8560778232023,0.996214429493957,1.28301261000448,NA,NA
"ENSG00000256599",44.218273284984,0.819500680777276,0.956897992450594,NA,NA
"ENSG00000260979",1.77627816385648,0.119774975962856,1.59765049521127,0.856546766256296,NA
"ENSG00000257026",32.1564594762995,-0.642984722926277,1.15303120501603,NA,NA
"ENSG00000262171",1.74394365030532,0.22366807303734,1.63023816535687,0.739119516091536,NA
"ENSG00000155719",1.71601602032965,0.158410217707784,1.1167162513671,0.765812344040413,NA
"ENSG00000261089",1.72336230467128,-0.0787657420346341,1.30712314738641,0.893362117367175,NA
"ENSG00000260167",1.67436427917611,-0.383729132692441,1.71116502061642,0.580623479813339,NA
"ENSG00000261588",1.52965815052219,0.447694536773555,1.30668488506248,0.450013585621673,NA
"ENSG00000261359",1.58864048832823,0.794257085842325,2.03046200500525,0.313459994582934,NA
"ENSG00000260078",1.69579522688808,-0.907655570258054,2.12019479947142,0.266396251765878,NA
"ENSG00000261502",1.49739535355842,0.476312761528638,1.26139726874904,0.412279383571269,NA
"ENSG00000261864",1.69324651653572,0.156135173080998,0.961286079218715,0.748459497255013,NA
"ENSG00000260891",1.70389027380432,0.118617409200259,1.31167945976732,0.840395859664729,NA
"ENSG00000259797",1.70407574023309,-0.504964170113072,1.50307681029978,0.436796810723938,NA
"ENSG00000266801",1.51206086446273,0.787584262638835,1.53461015002168,0.243180203336213,NA
"ENSG00000196436",29.4345879686954,0.830023913809906,1.09352009448494,NA,NA
"ENSG00000260161",1.71276320621111,0.469596069229275,1.47435101379639,0.463291627924722,NA
"ENSG00000260862",1.60108366845878,1.29527749541464,1.96889078957137,0.122493967587363,NA
"ENSG00000263219",1.66608422071904,0.524306639390464,1.32697656376462,0.38337597030996,NA
"ENSG00000261868",1.53320831718482,-0.366649568133104,1.7162351946813,0.597684770752065,NA
"ENSG00000161929",1.43877871352422,0.822251276662052,1.97421118063185,0.292881719365451,NA
"ENSG00000261915",100.619467564961,-0.370339882765625,1.32818491530476,NA,NA
"ENSG00000255104",1.65913069192818,0.554503191342513,1.82775592757657,0.446530888057592,NA
